144,1,3,48,255,255,255,5/
145,1,4,1,90,173,222,399/
146,1,4,2,90,173,222,399/
147,1,4,3,90,173,222,399/
148,1,4,4,90,173,222,399/
149,1,4,5,90,173,222,399/
150,1,4,6,90,173,222,399/
151,1,4,7,90,173,222,399/
152,1,4,8,90,173,222,399/
153,1,4,9,90,173,222,399/
154,1,4,10,90,173,222,399/
155,1,4,11,90,173,222,399/
156,1,4,12,90,173,222,399/
157,1,4,13,90,173,222,399/
158,1,4,14,90,173,222,399/
159,1,4,15,90,173,222,399/
160,1,4,16,90,173,222,399/
161,1,4,17,90,173,222,399/
162,1,4,18,90,173,222,399/
163,1,4,19,90,173,222,399/
164,1,4,20,90,173,222,399/
165,1,4,21,90,173,222,399/
166,1,4,22,90,173,222,399/
167,1,4,23,90,173,222,399/
168,1,4,24,90,173,222,399/
169,1,4,25,90,173,222,399/
170,1,4,26,90,173,222,399/
171,1,4,27,90,173,222,399/
172,1,4,28,90,173,222,399/
173,1,4,29,90,173,222,399/
174,1,4,30,90,173,222,399/
175,1,4,31,90,173,222,399/
176,1,4,32,90,173,222,399/
177,1,4,33,90,173,222,399/
178,1,4,34,90,173,222,399/
179,1,4,35,90,173,222,399/
180,1,4,36,90,173,222,399/
181,1,4,37,90,173,222,399/
182,1,4,38,90,173,222,399/
183,1,4,39,90,173,222,399/
184,1,4,40,255,255,255,5/
185,1,4,41,123,214,198,309/
186,1,4,42,123,214,198,309/
187,1,4,43,255,255,255,5/
188,1,4,44,255,255,255,5/
189,1,4,45,255,255,255,5/
190,1,4,46,255,255,255,5/
191,1,4,47,123,214,198,309/
192,1,4,48,255,255,255,5/
193,1,5,1,90,173,222,399/
194,1,5,2,90,173,222,399/
195,1,5,3,90,173,222,399/
196,1,5,4,90,173,222,399/
197,1,5,5,90,173,222,399/
198,1,5,6,90,173,222,399/
199,1,5,7,90,173,222,399/
200,1,5,8,90,173,222,399/
201,1,5,9,90,173,222,399/
202,1,5,10,90,173,222,399/
203,1,5,11,90,173,222,399/
204,1,5,12,90,173,222,399/
205,1,5,13,90,173,222,399/
206,1,5,14,90,173,222,399/
207,1,5,15,90,173,222,399/
208,1,5,16,90,173,222,399/
209,1,5,17,90,173,222,399/
210,1,5,18,90,173,222,399/
211,1,5,19,90,173,222,399/
212,1,5,20,90,173,222,399/
213,1,5,21,90,173,222,399/
214,1,5,22,90,173,222,399/
215,1,5,23,90,173,222,399/
216,1,5,24,90,173,222,399/
217,1,5,25,90,173,222,399/
218,1,5,26,90,173,222,399/
219,1,5,27,90,173,222,399/
220,1,5,28,90,173,222,399/
221,1,5,29,90,173,222,399/
222,1,5,30,90,173,222,399/
223,1,5,31,90,173,222,399/
224,1,5,32,90,173,222,399/
225,1,5,33,90,173,222,399/
226,1,5,34,90,173,222,399/
227,1,5,35,90,173,222,399/
228,1,5,36,90,173,222,399/
229,1,5,37,90,173,222,399/
230,1,5,38,90,173,222,399/
231,1,5,39,90,173,222,399/
232,1,5,40,255,255,255,5/
233,1,5,41,123,214,198,309/
234,1,5,42,123,214,198,309/
235,1,5,43,123,214,198,309/
236,1,5,44,123,214,198,309/
237,1,5,45,255,255,255,5/
238,1,5,46,123,214,198,309/
239,1,5,47,255,255,255,5/
240,1,5,48,255,255,255,5/
241,1,6,1,90,173,222,399/
242,1,6,2,90,173,222,399/
243,1,6,3,90,173,222,399/
244,1,6,4,90,173,222,399/
245,1,6,5,90,173,222,399/
246,1,6,6,90,173,222,399/
247,1,6,7,90,173,222,399/
248,1,6,8,90,173,222,399/
249,1,6,9,90,173,222,399/
250,1,6,10,90,173,222,399/
251,1,6,11,90,173,222,399/
252,1,6,12,90,173,222,399/
253,1,6,13,90,173,222,399/
254,1,6,14,90,173,222,399/
255,1,6,15,90,173,222,399/
256,1,6,16,90,173,222,399/
257,1,6,17,90,173,222,399/
258,1,6,18,90,173,222,399/
259,1,6,19,90,173,222,399/
260,1,6,20,90,173,222,399/
261,1,6,21,90,173,222,399/
262,1,6,22,90,173,222,399/
263,1,6,23,90,173,222,399/
264,1,6,24,90,173,222,399/
265,1,6,25,90,173,222,399/
266,1,6,26,90,173,222,399/
267,1,6,27,90,173,222,399/
268,1,6,28,90,173,222,399/
269,1,6,29,90,173,222,399/
270,1,6,30,90,173,222,399/
271,1,6,31,90,173,222,399/
272,1,6,32,90,173,222,399/
273,1,6,33,90,173,222,399/
274,1,6,34,90,173,222,399/
275,1,6,35,90,173,222,399/
276,1,6,36,90,173,222,399/
277,1,6,37,90,173,222,399/
278,1,6,38,90,173,222,399/
279,1,6,39,90,173,222,399/
280,1,6,40,255,255,255,5/
281,1,6,41,123,214,198,309/
282,1,6,42,123,214,198,309/
283,1,6,43,123,214,198,309/
284,1,6,44,255,255,255,5/
285,1,6,45,255,255,255,5/
286,1,6,46,255,255,255,5/
287,1,6,47,255,255,255,5/
288,1,6,48,255,255,255,5/
289,1,7,1,90,173,222,399/
290,1,7,2,90,173,222,399/
291,1,7,3,90,173,222,399/
292,1,7,4,90,173,222,399/
293,1,7,5,90,173,222,399/
294,1,7,6,90,173,222,399/
295,1,7,7,90,173,222,399/
296,1,7,8,90,173,222,399/
297,1,7,9,90,173,222,399/
298,1,7,10,90,173,222,399/
299,1,7,11,90,173,222,399/
300,1,7,12,90,173,222,399/
301,1,7,13,90,173,222,399/
302,1,7,14,90,173,222,399/
303,1,7,15,90,173,222,399/
304,1,7,16,90,173,222,399/
305,1,7,17,90,173,222,399/
306,1,7,18,90,173,222,399/
307,1,7,19,90,173,222,399/
308,1,7,20,90,173,222,399/
309,1,7,21,90,173,222,399/
310,1,7,22,90,173,222,399/
311,1,7,23,90,173,222,399/
312,1,7,24,90,173,222,399/
313,1,7,25,90,173,222,399/
314,1,7,26,90,173,222,399/
315,1,7,27,90,173,222,399/
316,1,7,28,90,173,222,399/
317,1,7,29,90,173,222,399/
318,1,7,30,90,173,222,399/
319,1,7,31,90,173,222,399/
320,1,7,32,90,173,222,399/
321,1,7,33,90,173,222,399/
322,1,7,34,90,173,222,399/
323,1,7,35,90,173,222,399/
324,1,7,36,90,173,222,399/
325,1,7,37,90,173,222,399/
326,1,7,38,90,173,222,399/
327,1,7,39,90,173,222,399/
328,1,7,40,255,255,255,5/
329,1,7,41,123,214,198,309/
330,1,7,42,123,214,198,309/
331,1,7,43,123,214,198,309/
332,1,7,44,123,214,198,309/
333,1,7,45,123,214,198,309/
334,1,7,46,123,214,198,309/
335,1,7,47,255,255,255,5/
336,1,7,48,255,255,255,5/
337,1,8,1,90,173,222,399/
338,1,8,2,90,173,222,399/
339,1,8,3,90,173,222,399/
340,1,8,4,90,173,222,399/
341,1,8,5,90,173,222,399/
342,1,8,6,90,173,222,399/
343,1,8,7,90,173,222,399/
344,1,8,8,90,173,222,399/
345,1,8,9,90,173,222,399/
346,1,8,10,90,173,222,399/
347,1,8,11,90,173,222,399/
348,1,8,12,90,173,222,399/
349,1,8,13,90,173,222,399/
350,1,8,14,90,173,222,399/
351,1,8,15,90,173,222,399/
352,1,8,16,90,173,222,399/
353,1,8,17,90,173,222,399/
354,1,8,18,90,173,222,399/
355,1,8,19,90,173,222,399/
356,1,8,20,90,173,222,399/
357,1,8,21,90,173,222,399/
358,1,8,22,90,173,222,399/
359,1,8,23,90,173,222,399/
360,1,8,24,90,173,222,399/
361,1,8,25,90,173,222,399/
362,1,8,26,90,173,222,399/
363,1,8,27,90,173,222,399/
364,1,8,28,90,173,222,399/
365,1,8,29,90,173,222,399/
366,1,8,30,90,173,222,399/
367,1,8,31,90,173,222,399/
368,1,8,32,90,173,222,399/
369,1,8,33,90,173,222,399/
370,1,8,34,90,173,222,399/
371,1,8,35,90,173,222,399/
372,1,8,36,90,173,222,399/
373,1,8,37,90,173,222,399/
374,1,8,38,90,173,222,399/
375,1,8,39,90,173,222,399/
376,1,8,40,255,255,255,5/
377,1,8,41,123,214,198,309/
378,1,8,42,123,214,198,309/
379,1,8,43,123,214,198,309/
380,1,8,44,123,214,198,309/
381,1,8,45,255,255,255,5/
382,1,8,46,255,255,255,5/
383,1,8,47,255,255,255,5/
384,1,8,48,123,214,198,309/
385,1,9,1,90,173,222,399/
386,1,9,2,90,173,222,399/
387,1,9,3,90,173,222,399/
388,1,9,4,90,173,222,399/
389,1,9,5,90,173,222,399/
390,1,9,6,90,173,222,399/
391,1,9,7,90,173,222,399/
392,1,9,8,90,173,222,399/
393,1,9,9,90,173,222,399/
394,1,9,10,90,173,222,399/
395,1,9,11,90,173,222,399/
396,1,9,12,90,173,222,399/
397,1,9,13,90,173,222,399/
398,1,9,14,90,173,222,399/
399,1,9,15,90,173,222,399/
400,1,9,16,90,173,222,399/
401,1,9,17,90,173,222,399/
402,1,9,18,90,173,222,399/
403,1,9,19,90,173,222,399/
404,1,9,20,90,173,222,399/
405,1,9,21,90,173,222,399/
406,1,9,22,90,173,222,399/
407,1,9,23,90,173,222,399/
408,1,9,24,90,173,222,399/
409,1,9,25,90,173,222,399/
410,1,9,26,90,173,222,399/
411,1,9,27,90,173,222,399/
412,1,9,28,90,173,222,399/
413,1,9,29,90,173,222,399/
414,1,9,30,90,173,222,399/
415,1,9,31,90,173,222,399/
416,1,9,32,90,173,222,399/
417,1,9,33,90,173,222,399/
418,1,9,34,90,173,222,399/
419,1,9,35,90,173,222,399/
420,1,9,36,90,173,222,399/
421,1,9,37,90,173,222,399/
422,1,9,38,90,173,222,399/
423,1,9,39,90,173,222,399/
424,1,9,40,255,255,255,5/
425,1,9,41,123,214,198,309/
426,1,9,42,123,214,198,309/
427,1,9,43,123,214,198,309/
428,1,9,44,123,214,198,309/
429,1,9,45,255,255,255,5/
430,1,9,46,255,255,255,5/
431,1,9,47,255,255,255,5/
432,1,9,48,255,255,255,5/
433,1,10,1,90,173,222,399/
434,1,10,2,90,173,222,399/
435,1,10,3,90,173,222,399/
436,1,10,4,90,173,222,399/
437,1,10,5,90,173,222,399/
438,1,10,6,90,173,222,399/
439,1,10,7,90,173,222,399/
440,1,10,8,90,173,222,399/
441,1,10,9,90,173,222,399/
442,1,10,10,90,173,222,399/
443,1,10,11,90,173,222,399/
444,1,10,12,90,173,222,399/
445,1,10,13,90,173,222,399/
446,1,10,14,90,173,222,399/
447,1,10,15,90,173,222,399/
448,1,10,16,90,173,222,399/
449,1,10,17,90,173,222,399/
450,1,10,18,90,173,222,399/
451,1,10,19,90,173,222,399/
452,1,10,20,90,173,222,399/
453,1,10,21,90,173,222,399/
454,1,10,22,90,173,222,399/
455,1,10,23,90,173,222,399/
456,1,10,24,90,173,222,399/
457,1,10,25,90,173,222,399/
458,1,10,26,90,173,222,399/
459,1,10,27,90,173,222,399/
460,1,10,28,90,173,222,399/
461,1,10,29,90,173,222,399/
462,1,10,30,90,173,222,399/
463,1,10,31,90,173,222,399/
464,1,10,32,90,173,222,399/
465,1,10,33,90,173,222,399/
466,1,10,34,90,173,222,399/
467,1,10,35,90,173,222,399/
468,1,10,36,90,173,222,399/
469,1,10,37,90,173,222,399/
470,1,10,38,90,173,222,399/
471,1,10,39,90,173,222,399/
472,1,10,40,255,255,255,5/
473,1,10,41,123,214,198,309/
474,1,10,42,123,214,198,309/
475,1,10,43,123,214,198,309/
476,1,10,44,123,214,198,309/
477,1,10,45,255,255,255,5/
478,1,10,46,255,255,255,5/
479,1,10,47,255,255,255,5/
480,1,10,48,255,255,255,5/
481,1,11,1,90,173,222,399/
482,1,11,2,90,173,222,399/
483,1,11,3,90,173,222,399/
484,1,11,4,90,173,222,399/
485,1,11,5,90,173,222,399/
486,1,11,6,90,173,222,399/
487,1,11,7,90,173,222,399/
488,1,11,8,90,173,222,399/
489,1,11,9,90,173,222,399/
490,1,11,10,90,173,222,399/
491,1,11,11,90,173,222,399/
492,1,11,12,90,173,222,399/
493,1,11,13,90,173,222,399/
494,1,11,14,90,173,222,399/
495,1,11,15,90,173,222,399/
496,1,11,16,90,173,222,399/
497,1,11,17,90,173,222,399/
498,1,11,18,90,173,222,399/
499,1,11,19,90,173,222,399/
500,1,11,20,90,173,222,399/
501,1,11,21,90,173,222,399/
502,1,11,22,90,173,222,399/
503,1,11,23,90,173,222,399/
504,1,11,24,90,173,222,399/
505,1,11,25,90,173,222,399/
506,1,11,26,90,173,222,399/
507,1,11,27,90,173,222,399/
508,1,11,28,90,173,222,399/
509,1,11,29,90,173,222,399/
510,1,11,30,90,173,222,399/
511,1,11,31,90,173,222,399/
512,1,11,32,90,173,222,399/
513,1,11,33,90,173,222,399/
514,1,11,34,90,173,222,399/
515,1,11,35,90,173,222,399/
516,1,11,36,90,173,222,399/
517,1,11,37,90,173,222,399/
518,1,11,38,90,173,222,399/
519,1,11,39,90,173,222,399/
520,1,11,40,255,255,255,5/
521,1,11,41,123,214,198,309/
522,1,11,42,123,214,198,309/
523,1,11,43,255,255,255,5/
524,1,11,44,255,255,255,5/
525,1,11,45,255,255,255,5/
526,1,11,46,255,255,255,5/
527,1,11,47,255,255,255,5/
528,1,11,48,255,255,255,5/
529,1,12,1,90,173,222,399/
530,1,12,2,90,173,222,399/
531,1,12,3,90,173,222,399/
532,1,12,4,90,173,222,399/
533,1,12,5,90,173,222,399/
534,1,12,6,90,173,222,399/
535,1,12,7,90,173,222,399/
536,1,12,8,90,173,222,399/
537,1,12,9,90,173,222,399/
538,1,12,10,90,173,222,399/
539,1,12,11,90,173,222,399/
540,1,12,12,90,173,222,399/
541,1,12,13,90,173,222,399/
542,1,12,14,90,173,222,399/
543,1,12,15,90,173,222,399/
544,1,12,16,90,173,222,399/
545,1,12,17,90,173,222,399/
546,1,12,18,90,173,222,399/
547,1,12,19,90,173,222,399/
548,1,12,20,90,173,222,399/
549,1,12,21,90,173,222,399/
550,1,12,22,90,173,222,399/
551,1,12,23,90,173,222,399/
552,1,12,24,90,173,222,399/
553,1,12,25,90,173,222,399/
554,1,12,26,90,173,222,399/
555,1,12,27,90,173,222,399/
556,1,12,28,90,173,222,399/
557,1,12,29,90,173,222,399/
558,1,12,30,90,173,222,399/
559,1,12,31,90,173,222,399/
560,1,12,32,90,173,222,399/
561,1,12,33,90,173,222,399/
562,1,12,34,90,173,222,399/
563,1,12,35,90,173,222,399/
564,1,12,36,90,173,222,399/
565,1,12,37,90,173,222,399/
566,1,12,38,90,173,222,399/
567,1,12,39,255,255,255,5/
568,1,12,40,255,255,255,5/
569,1,12,41,123,214,198,309/
570,1,12,42,255,255,255,5/
571,1,12,43,123,214,198,309/
572,1,12,44,123,214,198,309/
573,1,12,45,255,255,255,5/
574,1,12,46,123,214,198,309/
575,1,12,47,255,255,255,5/
576,1,12,48,255,255,255,5/
577,1,13,1,90,173,222,399/
578,1,13,2,90,173,222,399/
579,1,13,3,90,173,222,399/
580,1,13,4,90,173,222,399/
581,1,13,5,90,173,222,399/
582,1,13,6,90,173,222,399/
583,1,13,7,90,173,222,399/
584,1,13,8,90,173,222,399/
585,1,13,9,90,173,222,399/
586,1,13,10,90,173,222,399/
587,1,13,11,90,173,222,399/
588,1,13,12,90,173,222,399/
589,1,13,13,90,173,222,399/
590,1,13,14,90,173,222,399/
591,1,13,15,90,173,222,399/
592,1,13,16,90,173,222,399/
593,1,13,17,90,173,222,399/
594,1,13,18,90,173,222,399/
595,1,13,19,90,173,222,399/
596,1,13,20,90,173,222,399/
597,1,13,21,90,173,222,399/
598,1,13,22,90,173,222,399/
599,1,13,23,90,173,222,399/
600,1,13,24,90,173,222,399/
601,1,13,25,90,173,222,399/
602,1,13,26,90,173,222,399/
603,1,13,27,90,173,222,399/
604,1,13,28,90,173,222,399/
605,1,13,29,90,173,222,399/
606,1,13,30,90,173,222,399/
607,1,13,31,90,173,222,399/
608,1,13,32,90,173,222,399/
609,1,13,33,90,173,222,399/
610,1,13,34,90,173,222,399/
611,1,13,35,90,173,222,399/
612,1,13,36,90,173,222,399/
613,1,13,37,90,173,222,399/
614,1,13,38,90,173,222,399/
615,1,13,39,255,255,255,5/
616,1,13,40,123,214,198,309/
617,1,13,41,123,214,198,309/
618,1,13,42,123,214,198,309/
619,1,13,43,123,214,198,309/
620,1,13,44,123,214,198,309/
621,1,13,45,255,255,255,5/
622,1,13,46,255,255,255,5/
623,1,13,47,255,255,255,5/
624,1,13,48,255,255,255,5/
625,1,14,1,90,173,222,399/
626,1,14,2,90,173,222,399/
627,1,14,3,90,173,222,399/
628,1,14,4,90,173,222,399/
629,1,14,5,90,173,222,399/
630,1,14,6,90,173,222,399/
631,1,14,7,90,173,222,399/
632,1,14,8,90,173,222,399/
633,1,14,9,90,173,222,399/
634,1,14,10,90,173,222,399/
635,1,14,11,90,173,222,399/
636,1,14,12,90,173,222,399/
637,1,14,13,90,173,222,399/
638,1,14,14,90,173,222,399/
639,1,14,15,90,173,222,399/
640,1,14,16,90,173,222,399/
641,1,14,17,90,173,222,399/
642,1,14,18,90,173,222,399/
643,1,14,19,90,173,222,399/
644,1,14,20,90,173,222,399/
645,1,14,21,90,173,222,399/
646,1,14,22,90,173,222,399/
647,1,14,23,90,173,222,399/
648,1,14,24,90,173,222,399/
649,1,14,25,90,173,222,399/
650,1,14,26,90,173,222,399/
651,1,14,27,90,173,222,399/
652,1,14,28,90,173,222,399/
653,1,14,29,90,173,222,399/
654,1,14,30,90,173,222,399/
655,1,14,31,90,173,222,399/
656,1,14,32,90,173,222,399/
657,1,14,33,90,173,222,399/
658,1,14,34,90,173,222,399/
659,1,14,35,90,173,222,399/
660,1,14,36,90,173,222,399/
661,1,14,37,90,173,222,399/
662,1,14,38,255,255,255,5/
663,1,14,39,255,255,255,5/
664,1,14,40,123,214,198,309/
665,1,14,41,123,214,198,309/
666,1,14,42,123,214,198,309/
667,1,14,43,123,214,198,309/
668,1,14,44,123,214,198,309/
669,1,14,45,255,255,255,5/
670,1,14,46,255,255,255,5/
671,1,14,47,255,255,255,5/
672,1,14,48,255,255,255,5/
673,1,15,1,90,173,222,399/
674,1,15,2,90,173,222,399/
675,1,15,3,90,173,222,399/
676,1,15,4,90,173,222,399/
677,1,15,5,90,173,222,399/
678,1,15,6,90,173,222,399/
679,1,15,7,90,173,222,399/
680,1,15,8,90,173,222,399/
681,1,15,9,90,173,222,399/
682,1,15,10,90,173,222,399/
683,1,15,11,90,173,222,399/
684,1,15,12,90,173,222,399/
685,1,15,13,90,173,222,399/
686,1,15,14,90,173,222,399/
687,1,15,15,90,173,222,399/
688,1,15,16,90,173,222,399/
689,1,15,17,90,173,222,399/
690,1,15,18,90,173,222,399/
691,1,15,19,90,173,222,399/
692,1,15,20,90,173,222,399/
693,1,15,21,90,173,222,399/
694,1,15,22,90,173,222,399/
695,1,15,23,90,173,222,399/
696,1,15,24,90,173,222,399/
697,1,15,25,90,173,222,399/
698,1,15,26,90,173,222,399/
699,1,15,27,90,173,222,399/
700,1,15,28,90,173,222,399/
701,1,15,29,90,173,222,399/
702,1,15,30,90,173,222,399/
703,1,15,31,90,173,222,399/
704,1,15,32,90,173,222,399/
705,1,15,33,90,173,222,399/
706,1,15,34,90,173,222,399/
707,1,15,35,90,173,222,399/
708,1,15,36,90,173,222,399/
709,1,15,37,90,173,222,399/
710,1,15,38,255,255,255,5/
711,1,15,39,123,214,198,309/
712,1,15,40,123,214,198,309/
713,1,15,41,123,214,198,309/
714,1,15,42,255,255,255,5/
715,1,15,43,123,214,198,309/
716,1,15,44,123,214,198,309/
717,1,15,45,255,255,255,5/
718,1,15,46,255,255,255,5/
719,1,15,47,255,255,255,5/
720,1,15,48,255,255,255,5/
721,1,16,1,90,173,222,399/
722,1,16,2,90,173,222,399/
723,1,16,3,90,173,222,399/
724,1,16,4,90,173,222,399/
725,1,16,5,90,173,222,399/
726,1,16,6,90,173,222,399/
727,1,16,7,90,173,222,399/
728,1,16,8,90,173,222,399/
729,1,16,9,90,173,222,399/
730,1,16,10,90,173,222,399/
731,1,16,11,90,173,222,399/
732,1,16,12,90,173,222,399/
733,1,16,13,90,173,222,399/
734,1,16,14,90,173,222,399/
735,1,16,15,90,173,222,399/
736,1,16,16,90,173,222,399/
737,1,16,17,90,173,222,399/
738,1,16,18,90,173,222,399/
739,1,16,19,90,173,222,399/
740,1,16,20,90,173,222,399/
741,1,16,21,90,173,222,399/
742,1,16,22,90,173,222,399/
743,1,16,23,90,173,222,399/
744,1,16,24,90,173,222,399/
745,1,16,25,90,173,222,399/
746,1,16,26,90,173,222,399/
747,1,16,27,90,173,222,399/
748,1,16,28,90,173,222,399/
749,1,16,29,90,173,222,399/
750,1,16,30,90,173,222,399/
751,1,16,31,90,173,222,399/
752,1,16,32,90,173,222,399/
753,1,16,33,90,173,222,399/
754,1,16,34,90,173,222,399/
755,1,16,35,90,173,222,399/
756,1,16,36,90,173,222,399/
757,1,16,37,255,255,255,5/
758,1,16,38,255,255,255,5/
759,1,16,39,123,214,198,309/
760,1,16,40,123,214,198,309/
761,1,16,41,123,214,198,309/
762,1,16,42,123,214,198,309/
763,1,16,43,123,214,198,309/
764,1,16,44,123,214,198,309/
765,1,16,45,255,255,255,5/
766,1,16,46,255,255,255,5/
767,1,16,47,255,255,255,5/
768,1,16,48,255,255,255,5/
769,1,17,1,90,173,222,399/
770,1,17,2,90,173,222,399/
771,1,17,3,90,173,222,399/
772,1,17,4,90,173,222,399/
773,1,17,5,90,173,222,399/
774,1,17,6,90,173,222,399/
775,1,17,7,90,173,222,399/
776,1,17,8,90,173,222,399/
777,1,17,9,90,173,222,399/
778,1,17,10,90,173,222,399/
779,1,17,11,90,173,222,399/
780,1,17,12,90,173,222,399/
781,1,17,13,90,173,222,399/
782,1,17,14,90,173,222,399/
783,1,17,15,90,173,222,399/
784,1,17,16,90,173,222,399/
785,1,17,17,90,173,222,399/
786,1,17,18,90,173,222,399/
787,1,17,19,90,173,222,399/
788,1,17,20,90,173,222,399/
789,1,17,21,90,173,222,399/
790,1,17,22,90,173,222,399/
791,1,17,23,90,173,222,399/
792,1,17,24,90,173,222,399/
793,1,17,25,90,173,222,399/
794,1,17,26,90,173,222,399/
795,1,17,27,90,173,222,399/
796,1,17,28,90,173,222,399/
797,1,17,29,90,173,222,399/
798,1,17,30,90,173,222,399/
799,1,17,31,90,173,222,399/
800,1,17,32,90,173,222,399/
801,1,17,33,90,173,222,399/
802,1,17,34,90,173,222,399/
803,1,17,35,90,173,222,399/
804,1,17,36,90,173,222,399/
805,1,17,37,255,255,255,5/
806,1,17,38,123,214,198,309/
807,1,17,39,123,214,198,309/
808,1,17,40,123,214,198,309/
809,1,17,41,123,214,198,309/
810,1,17,42,255,255,255,5/
811,1,17,43,123,214,198,309/
812,1,17,44,123,214,198,309/
813,1,17,45,255,255,255,5/
814,1,17,46,255,255,255,5/
815,1,17,47,255,255,255,5/
816,1,17,48,255,255,255,5/
817,1,18,1,90,173,222,399/
818,1,18,2,90,173,222,399/
819,1,18,3,90,173,222,399/
820,1,18,4,90,173,222,399/
821,1,18,5,90,173,222,399/
822,1,18,6,90,173,222,399/
823,1,18,7,90,173,222,399/
